composition_key,n_elements,sources,canonical_phase,has_conflict,borg_label,pei_label,peivaste_label,borg_raw_label,pei_raw_label,peivaste_raw_label,borg_processing,borg_doi,source_row_ids
Al0.7857Ce0.2143,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3996
Al0.7857Sm0.2143,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3961
Al0.8000Ca0.2000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3770
Al0.8000Cu0.0270Mg0.1400Si0.0060Zn0.0270,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1298
Al0.8000Cu0.0500Li0.0500Mg0.0500Zn0.0500,5,pei2020;peivaste,multi-phase,0,,multi-phase,multi-phase,,multi-phase,FCC+IM,,,pei2020:805;peivaste:382
Al0.8000Li0.0500Mg0.0500Sn0.0500Zn0.0500,5,pei2020;peivaste,multi-phase,0,,multi-phase,multi-phase,,multi-phase,FCC+IM,,,pei2020:806;peivaste:384
Al0.8000Mn0.2000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3998
Al0.8000Zn0.2000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:290;peivaste:753
Al0.8013Cu0.0497Li0.0497Mg0.0497Zn0.0497,5,borg2020,multi-phase,0,multi-phase,,,FCC+Sec.,,,CAST,10.1007/s11837-015-1402-z,borg2020:36
Al0.8013Li0.0497Mg0.0497Sn0.0497Zn0.0497,5,borg2020,multi-phase,0,multi-phase,,,FCC+Sec.,,,CAST,10.1007/s11837-015-1402-z,borg2020:36
Al0.8077Cu0.0769Mn0.1154,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3715
Al0.8182Co0.1818,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:4050
Al0.8333Co0.0208Cr0.0208Cu0.0208Fe0.0208Mn0.0208Ni0.0208Ti0.0208V0.0208,9,peivaste,multi-phase,0,,,multi-phase,,,BCC+IM,,,peivaste:5186
Al0.8480Cu0.0200Mg0.1000Si0.0120Zn0.0200,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1514
Al0.8499Cu0.0203Mg0.1050Si0.0045Zn0.0203,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:4832
Al0.8500Cu0.0203Mg0.1050Si0.0045Zn0.0203,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1299
Al0.8500Sb0.1500,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3907
Al0.8510Cu0.0200Mg0.1000Si0.0090Zn0.0200,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1513
Al0.8540Cu0.0200Mg0.1000Si0.0060Zn0.0200,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1512
Al0.8550Ce0.0550Fe0.0900,3,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4009
Al0.8570Cu0.0200Mg0.1000Si0.0030Zn0.0200,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1511
Al0.8571Mn0.1429,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:4034
Al0.8580Co0.0910Y0.0510,3,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3680
Al0.8580Ni0.0910Y0.0510,3,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3900
Al0.8600Cu0.0200Mg0.1000Zn0.0200,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1510
Al0.8600La0.0150Ni0.0800Y0.0450,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3849
Al0.8654Cr0.1346,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3814
Al0.8991Cu0.0135Mg0.0709Si0.0030Zn0.0135,5,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:1300
Al0.9000Zn0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:293;peivaste:756
Al0.9500Li0.0500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:291;peivaste:754
Al0.9500Mg0.0500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:292;peivaste:755
As0.5000Cd0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:824
As0.5000Cu0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:825
As0.5000Mo0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:826
As0.5000Pb0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:827
As0.5000Pd0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:828
As0.5000Te0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:829
As0.5000Th0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:830
As0.5000Zn0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:831
Au0.0500Ta0.9500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:19;peivaste:488
Au0.0500Ti0.9500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:20;peivaste:489
Au0.0800V0.9200,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:21;peivaste:490
Au0.1000Nb0.9000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:22;peivaste:491
Au0.1000Zr0.9000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:23;peivaste:492
Au0.1429Ni0.2857Sn0.5714,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3991
Au0.1667Be0.8333,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3773
Au0.2000B0.2000C0.4000P0.2000,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3810
Au0.2000Sn0.8000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3893
Au0.2500Cu0.7500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:294;peivaste:757
Au0.2500Pd0.7500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:295;peivaste:758
Au0.3333Cd0.3333Sn0.3333,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3779
Au0.3333Ga0.6667,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3846
Au0.3333Sn0.6667,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3976
Au0.5000Bi0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:832
Au0.5000Co0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:833
Au0.5000Cr0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:834
Au0.5000Cu0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:297;peivaste:760
Au0.5000Mo0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:835
Au0.5000Pb0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:836
Au0.5000Pd0.5000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:298;peivaste:761
Au0.5000Sb0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:837
Au0.5000Si0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:838
Au0.5000Sn0.5000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3641
Au0.5000Ta0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:839
Au0.5000Te0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:840
Au0.5000W0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:841
Au0.5200Cu0.2920Pd0.0230Si0.1650,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4032
Au0.5300V0.4700,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:296;peivaste:759
Au0.6000In0.4000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3813
Au0.7000Fe0.3000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:301;peivaste:764
Au0.7100V0.2900,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:299;peivaste:762
Au0.7500Cu0.2500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:300;peivaste:763
Au0.8000Cr0.2000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:305;peivaste:768
Au0.8000Ni0.2000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:306;peivaste:769
Au0.8500Fe0.1500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:302;peivaste:765
Au0.8500Li0.1500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:303;peivaste:766
Au0.8500Pt0.1500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:304;peivaste:767
Au0.9000Cr0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:308;peivaste:771
Au0.9000Mn0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:309;peivaste:772
Au0.9000Nb0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:310;peivaste:773
Au0.9000Ni0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:311;peivaste:774
Au0.9000Sn0.1000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3920
Au0.9000V0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:312;peivaste:775
Au0.9000Zn0.1000,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:313;peivaste:776
Au0.9500Ta0.0500,2,pei2020;peivaste,FCC,0,,FCC,FCC,,fcc,FCC,,,pei2020:307;peivaste:770
Au1.0000,1,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3730
B0.0030Co0.0999Cr0.0999Fe0.4970Mn0.3002,5,borg2020,multi-phase,0,multi-phase,,,FCC+Sec.,,,CAST,10.1016/j.msea.2019.01.088,borg2020:110
B0.0059Co0.0999Cr0.0999Fe0.4943Mn0.3000,5,borg2020,multi-phase,0,multi-phase,,,FCC+Sec.,,,CAST,10.1016/j.msea.2019.01.088,borg2020:110
B0.0099C0.0198Cu0.1980Ni0.2376Si0.0396Ti0.4950,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3986
B0.0100Cu0.2000Ni0.2400Si0.0200Sn0.0300Ti0.5000,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3850
B0.0120C0.0120Ca0.2410Cu0.1205Mg0.2410Sr0.2410Y0.0120Zn0.1205,8,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2731
B0.0120C0.0120Ca0.2410Li0.1325Mg0.1084Sr0.2410Y0.0120Zn0.2410,8,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2720
B0.0120C0.0120Ca0.2410Mg0.2410Sr0.2410Y0.0120Zn0.2410,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2716
B0.0120C0.0120Co0.0723Cu0.0361N0.0120Ni0.6386Ti0.1205Zr0.0964,8,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3040
B0.0120C0.0120Hf0.0602N0.0120Ni0.6024Ti0.3012,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3797
B0.0120C0.0120Hf0.0602N0.0120Ni0.6627Ti0.2410,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3759
B0.0120C0.0120Hf0.0602N0.0120Ni0.7229Ti0.1807,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3963
B0.0120C0.0120Hf0.1205N0.0120Ni0.6024Ti0.2410,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3667
B0.0120C0.0120Hf0.1205N0.0120Ni0.6627Ti0.1807,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3738
B0.0120C0.0120Hf0.1205N0.0120Ni0.7229Ti0.1205,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3894
B0.0120C0.0120Hf0.1807N0.0120Ni0.7229Ti0.0602,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3940
B0.0120C0.0193Mo0.2614N0.0120Ta0.1880V0.2530W0.2542,7,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:610
B0.0120C0.0361N0.0120Si0.3133Ta0.1928Ti0.2289Zr0.2048,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3967
B0.0120C0.0446Mo0.3084N0.0120Ta0.2940W0.3289,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:611
B0.0120C0.0723N0.0120Ta0.0602Ti0.5422Zr0.3012,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3353
B0.0120C0.0723N0.0120Ta0.1205Ti0.4819Zr0.3012,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3352
B0.0120C0.0723N0.0120Ta0.1807Ti0.4217Zr0.3012,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3354
B0.0120C0.0723N0.0120Ta0.2410Ti0.3614Zr0.3012,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3355
B0.0120C0.0723N0.0120Ta0.3012Ti0.3012Zr0.3012,6,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3356
B0.0122C0.0122Co0.7683Fe0.1098Zr0.0976,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3747
B0.0122C0.0549Co0.3049Fe0.2317Ni0.3049Si0.0915,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3047
B0.0137C0.0137Hf0.0342N0.0137Ni0.6849Ti0.2397,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3660
B0.0156C0.0156Ca0.3125Li0.0086Mg0.0070Sr0.3125Y0.0156Zn0.3125,8,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3016
B0.0169Co0.1000Cr0.1000Fe0.4831Mn0.3000,5,borg2020,multi-phase,0,multi-phase,,,FCC+Sec.,,,CAST,10.1016/j.msea.2019.01.088,borg2020:110
B0.0400Fe0.8900Zr0.0700,3,peivaste,multi-phase,0,,,multi-phase,,,BCC+AM,,,peivaste:4039
B0.0588Fe0.8235Nd0.1176,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3957
B0.0600C0.1500Co0.0700Cr0.1500Fe0.4100Mo0.1400Y0.0200,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:5404
B0.0600C0.1500Co0.4300Cr0.1500Er0.0200Fe0.0500Mo0.1400,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:5658
B0.0600C0.1500Co0.4550Cr0.1500Er0.0200Fe0.0250Mo0.1400,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4882
B0.0600C0.1500Co0.4800Cr0.1500Er0.0200Mo0.1400,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4854
B0.0600Cr0.0500Mo0.0500Nb0.0500Ni0.6500P0.1400,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:5618
B0.0909C0.1818Mg0.0909Ni0.6364,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3734
B0.1000In0.2000Ni0.7000,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3845
B0.1250C0.1250Hf0.1250N0.1250Ti0.1250V0.1250Zr0.2500,7,peivaste,BCC,0,,,BCC,,,BCC,,,peivaste:3324
B0.1400Co0.2400Cr0.5500Nb0.0700,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4024
B0.1400Co0.2900Cr0.5000Nb0.0700,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3729
B0.1400Co0.3400Cr0.4500Nb0.0700,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3683
B0.1429C0.2857Co0.4286Zr0.1429,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3733
B0.1450Fe0.1650Mn0.2550Ni0.3000Si0.1350,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3048
B0.1450Mn0.3000Ni0.3100Si0.0800W0.1650,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3049
B0.1500Co0.0500Cr0.0200Fe0.6100Mo0.0700Y0.0200Zr0.0800,7,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2749
B0.1500Co0.0700Fe0.6100Mo0.0700Y0.0200Zr0.0800,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2748
B0.1500Co0.6815Fe0.0435Si0.1250,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3057
B0.1667C0.3333Co0.1667Mo0.3333,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3922
B0.1667C0.3333Co0.1667W0.3333,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3712
B0.1667C0.3333Mo0.3333Ni0.1667,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3911
B0.1667Ca0.1667Ni0.6667,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3709
B0.1920Co0.4320Fe0.2880Nb0.0400Si0.0480,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2736
B0.1920Co0.5040Fe0.2160Nb0.0400Si0.0480,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2735
B0.1920Co0.5760Fe0.1440Nb0.0400Si0.0480,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2765
B0.1920Co0.6480Fe0.0720Nb0.0400Si0.0480,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2764
B0.2000C0.4000Co0.2000Nb0.2000,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3980
B0.2000C0.4000Ni0.2000Ta0.2000,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:5247
B0.2000In0.0500Ni0.7500,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3881
B0.2069Co0.6897In0.1034,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3658
B0.2069Co0.7241V0.0690,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3784
B0.2069Hf0.0690Ni0.7241,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3979
B0.2069Mn0.0690Ni0.7241,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3959
B0.2069Ni0.6897Ti0.1034,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3681
B0.2069Ni0.7241Sn0.0690,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3927
B0.2069Ni0.7241Ta0.0690,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3919
B0.2069Ni0.7241Zr0.0690,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3932
B0.2500C0.5000Hf0.2500,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3902
B0.2500Co0.2500Fe0.2500Si0.2500,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3947
B0.2500Ni0.7500,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3905
B0.3150Co0.4300Fe0.2000Ta0.0550,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3138
B0.3333Ca0.0556Ni0.6111,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3901
B0.3333Co0.3333Mo0.3333,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3648
B0.3333Co0.6667,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3909
B0.3333Cr0.6667,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3891
B0.3333Ni0.6667,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3930
B0.4444Fe0.4444Nd0.1111,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3851
B0.5000Fe0.1667Nd0.3333,3,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3638
B0.5833C0.1667Co0.1667N0.0833,4,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3956
B0.8000Co0.2000,2,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:4054
Ba0.2500Ca0.7500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:24;peivaste:493
Ba0.2500Eu0.7500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:25;peivaste:494
Ba0.2500Sr0.7500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:27;peivaste:496
Ba0.2500Yb0.7500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:28;peivaste:497
Ba0.5000Ca0.5000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:29;peivaste:498
Ba0.5000Eu0.5000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:30;peivaste:499
Ba0.5000Fe0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:842
Ba0.5000Mg0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:843
Ba0.5000Mo0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:844
Ba0.5000Sc0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:845
Ba0.5000Sn0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:846
Ba0.5000Sr0.5000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:32;peivaste:501
Ba0.5000Ti0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:847
Ba0.5000V0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:848
Ba0.5000Y0.5000,2,pei2020,multi-phase,0,,multi-phase,,,multi-phase,,,,pei2020:849
Ba0.5000Yb0.5000,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:33;peivaste:502
Ba0.7500Ca0.2500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:34;peivaste:503
Ba0.7500Eu0.2500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:35;peivaste:504
Ba0.7500Sr0.2500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:37;peivaste:506
Ba0.7500Yb0.2500,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:38;peivaste:507
Be0.0200W0.9800,2,pei2020;peivaste,BCC,0,,BCC,BCC,,bcc,BCC,,,pei2020:39;peivaste:508
Be0.0667Cu0.2381Ni0.1905Sn0.0286Ti0.4762,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3716
Be0.0700Cu0.2500Ni0.1500Sn0.0300Ti0.4500Zr0.0500,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2759
Be0.0700Fe0.2300Mg0.2000Ti0.4000Zn0.1000,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3046
Be0.1000Co0.1700Fe0.2700Ti0.4000W0.0600,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3043
Be0.1000Cu0.2000Ni0.0800Ti0.0500Zr0.5700,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3644
Be0.1000Cu0.5400Ti0.0900Zr0.2700,4,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3650
Be0.1250Cu0.0690Nb0.0500Ni0.0560Ti0.1380Zr0.5620,6,peivaste,multi-phase,0,,,multi-phase,,,IM,,,peivaste:3142
Be0.1667Cu0.1667Hf0.1667Ni0.1667Ti0.1667Zr0.1667,6,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3019
Be0.1667Cu0.1667Ni0.1667Ti0.1667V0.1667Zr0.1667,6,pei2020;peivaste,multi-phase,0,,multi-phase,multi-phase,,multi-phase,IM,,,pei2020:852;peivaste:390
Be0.1800Cu0.0900Ni0.0800Ti0.4000Zr0.2500,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2746
Be0.1800Cu0.0900Ni0.0800Ti0.5000Zr0.1500,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2743
Be0.1800Cu0.0900Ni0.0800Ti0.5500Zr0.1000,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2742
Be0.2000Cu0.1200Ni0.0300Ti0.4000Zr0.2500,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2744
Be0.2000Cu0.1525Ni0.0975Ti0.1650Zr0.3850,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2751
Be0.2000Cu0.2000Hf0.2000Ti0.2000Zr0.2000,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3020
Be0.2000Cu0.2000Ni0.2000Ti0.2000Zr0.2000,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3018
Be0.2002Cu0.1517Ni0.0976Ti0.1652Zr0.3854,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:4022
Be0.2125Cu0.1377Ni0.0998Ti0.1512Zr0.3988,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2752
Be0.2250Cu0.1250Ni0.1000Ti0.1380Zr0.4120,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2754
Be0.2250Cu0.1250Ni0.1000Ti0.1400Zr0.4100,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3821
Be0.2273Cu0.1263Ni0.1010Ti0.1293Zr0.4162,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:3036
Be0.2375Cu0.1125Ni0.1000Ti0.1237Zr0.4263,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2755
Be0.2500Cu0.1000Ni0.1000Ti0.1100Zr0.4400,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2710
Be0.2625Cu0.0875Ni0.1000Ti0.0962Zr0.4538,5,peivaste,multi-phase,0,,,multi-phase,,,AM,,,peivaste:2711
